,Name,Description,Image,Price,Rating
62,VIVO Y30 RAM 4/128 GARANSI RESMI VIVO INDONESIA - DemoTanpaDus,"Cara pemesanan Tekan Whislist dan Beli
Spesifikasi: VIVO Y30
(100% SEGEL ASLI, 100% Garansi Resmi)
(RESMI IMEI SUDAH TERDAFTAR)
(cek Imei: http://kemenperin.go.id/imei/ )

Technology
GSM / HSPA / LTE

BODY
Dimensions162 x 76.5 x 9.1 mm
(6.38 x 3.01 x 0.36 in)

Weight197 g (6.95 oz)
BuildGlass front, plastic back, plastic frame
SIM Dual SIM
(Nano-SIM, dual stand-by)

DISPLAY
Type IPS LCD capacitive touchscreen, 16M colors
Size6.47 inches, 102.8 cm2 
(~82.9% screen-to-body ratio)
Resolution720 x 1560 pixels, 19.5:9 ratio (~266 ppi density)

PLATFORMOS Android 10, Funtouch 10.0

Chipset
Mediatek MT6765 Helio P35 (12nm)CPUOcta-core
(4x2.35 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53)
GPUPowerVR GE8320

MEMORY
Card slot Unspecified
eMMC 5.1MAIN

RAM: 4 GB
ROM: 128 GB

CAMERA
Quad13 MP, f/2.2, (wide), PDAF
8 MP, f/2.2, (ultrawide), 1/4.0"", 1.12µm
2 MP, f/2.4, (macro)
2 MP, f/2.4, (depth)FeaturesLED flash, HDR, panoramaVideo1080p@30fpsSELFIE CAMERA
Single8 MP, (wide)Video1080p@30fps

BATTERY 
Non-removable Li-Po 5000 mAh battery

Silakan di Order Bosku",https://ecs7.tokopedia.net/img/cache/700/product-1/2020/5/21/842363220/842363220_617e2320-7dfa-458c-9339-985d3f2e4a41_1193_1193.jpg.webp,Rp2.249.000,5
63,Xiaomi Redmi Note 9 Pro 8GB / 128GB (Garansi Resmi) - Biru,"PROMO AKHIR BULAN
Stok PRE ORDER Terbatas...
Stok Di isi Berkala...
Orderan Masuk Melebihi Stok, Akan Kami Batalkan Langsung. di harap keep langsung bayar...
Mulai Pukul 17:00 sd 23:59
Terimakasih😊🙏",https://ecs7.tokopedia.net/img/cache/700/VqbcmM/2020/9/27/6f251e55-79b8-4bd1-87a6-0685f2fb0d68.jpg.webp,Rp3.515.000,5
64,realme C15 4/64 ram4gb internal64gb garansi resmi realme - Biru,No description,https://ecs7.tokopedia.net/img/cache/700/VqbcmM/2020/7/28/199cd491-475a-452d-a8f6-be633df9ca02.jpg.webp,Rp1.989.000,4.9
65,Xiaomi Redmi 4x Ram 2GB - 16GB Full GOLD Garansi 1 Tahun - Kuning,"Xiaomi Redmi 4x Ram 2GB Internal 16GB Distributor 1 Tahun

Warna ready
- Full Black

Spec Detail Visit : www•gsmarena•com
Display Type IPS LCD capacitive touchscreen, 16M colors
Size 5.0 inches, 68.9 cm2 (~70.7% screen-to-body ratio)
Resolution 720 x 1280 pixels, 16:9 ratio (~294 ppi density)
Multitouch Yes
Protection Corning Gorilla Glass (unspecified version)
- MIUI 8.0, 9.1
Platform OS Android 6.0.1 (Marshmallow), upgradable to 7.1.2 (Nougat)
Chipset Qualcomm MSM8940 Snapdragon 435
CPU Octa-core 1.4 GHz Cortex-A53
GPU Adreno 505
Memory Card slot microSD, up to 128 GB (uses SIM 2 slot)
Internal 64 GB, 4 GB RAM or 32 GB, 3 GB RAM or 16 GB, 2 GB RAM
Main Camera Single 13 MP, PDAF, f/2.0
Features LED flash, HDR, panorama
Video 1080p@30fps
Selfie camera Single 5 MP, f/2.2
Ram/Rom :
3/32GB

Kondisi:
- Brand NEW
-ORIGINAL 100%
-FU semua kartu bisa digunakan / Mancanegara
-Barang Disegel

Perlengkapan:
-Charger
-Kabel Data
-Sim Injector ( Tergantung Type )
-Buku Paduan
-Dus
-Kartu Garansi (Alamat Service Center) *claim bisa kami bantu melalui WA atau pesan Tokopedia
*Fullset

Go-send ( Kurir )
-Bagi anda yang Memakai kurir go-send batas waktu pesanan sampai jam 3 ( senin sabtu ) kecuali hari libur nasional
-kami sebagai penjual akan tetap prose tp kami tidak bisa menjamin pasti akan di pick up oleh pihak Go-send selaku kurir
-apabila tidak di pick up maka akan di lanjut ke esokan hari.
Jam operasional TOKO
-Jam 9 Pagi Jam 18.00 Sore ( SENIN SABTU ) MINGGU ATAU HARI BESAR KAMI TUTUP

Garansi Distributor 1 Tahun meliputi :
-Mesin dan Sparepart lainnya 1 tahun
-LCD / Touchscreen 3 bulan sejak tanggal pembelian
-Acc tidak bergaransi
*Unit yang di claim GARANSI di pastikan masih dalam masa garansi, kondisi handset tidak lecet atau bopak dan tidak terkena cairan",https://ecs7.tokopedia.net/img/cache/700/VqbcmM/2020/10/31/b1b56d86-a57e-4ed3-9599-fff7b9415786.jpg.webp,Rp750.000,4.7
66,HUAWEI NOVA 5T RAM 8/128 GB GARANSI RESMI HUAWEI INDONESIA - Demo Tanpa Dus,No description,https://ecs7.tokopedia.net/img/cache/700/product-1/2019/10/15/586374128/586374128_d86f9595-413d-4232-8fbd-bc94cb136927_700_700.jpg.webp,Rp4.299.000,4.9
67,Xiaomi Redmi 8A Pro [3/32GB] GARANSI OFFICIAL - Sky White,"Hape Kece, Batre Gede

Baterai berkapasitas tinggi 5000mAh
Tampilan Dot Drop 6.22"" HD+
13MP+2MP AI kamera belakang
Qualcomm® Snapdragon™ 439
13MP+2MP AI kamera belakang
Ai Scene Detection | Mode AI
Layar ukuran 6.22"" | Resolusi HD+ | Tampilan Dot Drop | Corning® Gorilla® Glass 5

Prosesor Qualcomm® Snapdragon™439
4X1,95 GHz, 4x1,45 GHz, A53+A53
Adreno 505 650MHz
Teknologi proses 12nm


Slim Slot Dual
Sistem Operasi Android 9.0 Pie
Ukuran Layar (inci) 6.2

Slim Slot Dual
Sistem Operasi Android 9.0 Pie
Ukuran Layar (inci) 6.2",https://ecs7.tokopedia.net/img/cache/700/VqbcmM/2020/11/14/98113f5a-5ea1-4988-8c74-418573e74b0e.png.webp,Rp1.599.000,4.9
68,Realme C12 3/32 3GB 32GB Garansi Resmi - Biru,"Realme C12 3/32
Garansi Resmi realme
Imee terdaftar

#Kita menyediakan paket unit dengan temperglas lho kk..jadi kalau kk sekalian mau beli unit dengan temperglas kk bisa pilih divarian waktu klik beli

-black+temperfull.5d(unit warna black+temperglasfull neh tempeglas full menutupi semua layar dihandphone kk pinggirannya berwarna menyamakan warna layar nama temperglasnya 5D kk,jadi seperti tidak pake temperglas bener2 bagus

#Untuk kk yg mau kita pasangin temperglasnya wajib menulis dikolom keterangan ya bukan reques lewat diskusi atau inbox(bagi yg tidak dipasangkan temperglasnya apabila rusak dlm pengiriman maka tidak bisa return)

- repack( untuk aktifasi garansi )


Tips Smartphone , Phablet , Camera Phone
Shape Bar
Dasar CPU Helio P35 SoC
RAM 3GB ROM 32 GB
Memori Eksternal 6,000 mAh battery that charges through a microUSB port at up to 18W
Layar Ukuran Layar 6.5 inches
Resolusi Layar HD+
Kamera Kamera Belakang 13MP + 8MP + 2MP + 2MP
Kamera Depan 8MP
Lainnya Fitur Quad Cameras",https://ecs7.tokopedia.net/img/cache/700/VqbcmM/2020/10/3/f64c56a5-cace-449b-81b1-d1193ed24884.jpg.webp,Rp1.755.000,5
69,Samsung Galaxy A51 Ram 6 Rom 128 ( 6/128) - Garansi Resmi - Putih - Biru,"Deskripsi Samsung Galaxy A51 Ram 6 Rom 128 ( 6/128) - Garansi Resmi - Hitam
PENGIRIMAN & JAM OPERASIONAL:
- Pengiriman Senin - Sabtu (Minggu Libur)
- Buka toko jam 10.30 WIB
- Pengiriman INSTANT kurir mulai jam 10.30 sampai 15.00
- Untuk orderan INSTANT/JNE/J&T/ANTERINAJA di atas jam 15.00 KITA KIRIM ESOK HARINYA Kecuali konfirmasi admin bisa kirim hari itu juga
- Pengiriram JNE / JNT dikirim JAM 20.00 nunggu kurir pick up

Super AMOLED capavitive tochscreen 16M colors
size 6.5
Resolution 1080 x 2400 Pixels
protection Corning Gorilla Glass 3
Os Android 10.0;One UI2
Chipset Exsynos 9611(10nm)
CPU Octa Core
GPU Mali G-72MP3
card slot microSD up to 1TB (dedicateslot)
internal 6GB 128GB
Camera
Quad 48MP,12MP,5MP,5MP
lead flash,panorama,HDR
Video 2160p@30fps,1080p
selfie Camera
Single 32MP
features HDR
Video 1080
NFC yes
Charging Fast Battery Charging 15 W",https://ecs7.tokopedia.net/img/cache/700/VqbcmM/2020/10/3/329708c3-63ce-4a06-81c1-af142985e7e4.jpg.webp,Rp3.970.000,4.9
70,OPPO A39 3/32 GB,"Deskripsi OPPO A39 3/32 GB
Deskripsi HP Oppo A39 3/32
Oppo A39 garansi distributor 1thn
Tipe Smartphone Shape Bar Dasar OS Android OS ver Color OS 3.0, based on Android 5.1 SIM Nano SIM
Dual SIM CPUMT6750 Octa-core 64-bit Storage 32GB RAM 3GB External Storage Expandable by 256GB Battery 2900 mAh (Non-removable) Layar Ukuran Layar 5.2 inches Resolusi HD (1280 by 720 pixels) Speedup to 150 Mbps
Kamera Utama13 MP
Kamera Depan 5 MP
Lainnya Fitur Wi-Fi
GPS
Bluetooth
Flash Ukuran Dimensi149.1 x 72.9 x 7.65 mm",https://ecs7.tokopedia.net/img/cache/700/VqbcmM/2020/10/20/36939558-cdbe-450a-a21a-d2c1a1a38850.jpg.webp,Rp1.088.000,5
71,IPAD 4 BARU Wifi Only BNOB IBOX 16gb New baru fullset original,"BISA LANGSUNG ORDER
Via. GOJEK/GRAB

Barang Baru stok lama di gudang Kondisi Mulus LikeNEW
New iPad 4 Wifi Only 16gb Black
Model A1458 GRS IBOX RESMI

COCOK BUAT SEKOLAH ONLINE, WFH, ZOOM DLL

Warna Hitam silver

#Garansi Toko 7 Hari
Unit Garansi Toko(Segel Toko Harus Utuh) 1 minggu, HANYA untuk yang langsung KLIK barang di terima setelah cek dan ricek!!

Toko Ada Di
Mall Season City
Lantai LG blok C15 No.6
083892766999

PACKING LEBIH AMAN DENGAN MENGGUNAKAN BUBLE WRAP ( FREEE ).",https://ecs7.tokopedia.net/img/cache/700/VqbcmM/2020/9/18/e5029d4f-f97f-4ad2-80d2-c792beea2f78.jpg.webp,Rp1.840.000,4.9
72,X27Plus 8G+128GB Smartphone Android 8.0 HD Screen Dual SIM Handphone - Hitam,"Features:
★ Support face recognition
★ 5.7X27 PLUS inches, HD screen
★ Dual card dual standby, support tf card expansion
★ 8gRAM+128gROM
★ Octa Core Processor
★ 8mp+16mp Camera
★ 4000mAh removable battery
★ Fully functional

Specifications:
Model: X27 PLUS
Screen: 5.7inches HD screen
Color:Blue& Black
Platform: MTK6739 Octa Core 3G
Standby: Dual card dual standby support TF card expansion
Resolution: 1280*720
Frequency: GSM850/900/1800/1900MHz, 3G: WCDMA850/2100MHz (1900MHz optional),3G LTE
Vibration/Motor: Support
Memory: 8g+128g
Multi- Media: MP3/MP4/3GP/FM Radio/bluetooth
Camera: 8.0MP+16MP
Languages: Multi-language Support
Others: Android OS 8.0 System
Battery: Real 4000mAh lithium-ion battery
Multi- Function: Full screen, Face recognition, Double SIM, Wifi, GPS, Gravity Sensor, Alarm, Calendar, Calculator, Audio recorder , Video recorder, WAP/MMS/GPRS/, Image viewer, E-Book, World clock, Tasks card rear Flash IML rear cover

Package Included:
1 x X27 PLUS 5.7""
1 x Phone charger line
1 x Phone case
1 x Headphone
1 x User manual",https://ecs7.tokopedia.net/img/cache/700/VqbcmM/2020/10/19/af6dae0e-a473-4a3d-895c-605e9afd0767.png.webp,Rp959.000,5
73,Xiaomi Redmi Note 4 3/64 GB,"Tipe Tipe Smartphone , Phablet
Shape Bar
Dasar OS Android
OS ver Android OS, v6.0 Marshmallow, MIUI 8
SIM Micro SIM , Nano SIM , Dual SIM , Dual Standby
CPU Mediatek MT6797 Helio X20, Deca core
Qualcomm MSM8953 Snapdragon 625, Octa core
Kecepatan CPU 2.1 GHz (Mediatek) / 2.0 GHz (Qualcomm)
Memori Internal 64GB
RAM 3GB
Memori Eksternal microSD up to 256 GB
Baterai Non-removable Li-Po 4100 mAh battery
Layar Ukuran Layar 5.5 inches
Resolusi Layar FHD 1080 x 1920 pixels
Network Tipe 2G , 3G , 4G (LTE)
2G GSM: B2/B3/B8
3G WCDMA: B1/B2/B5/B8
TD-SCDMA: B34/B39
CDMA 2000/1X: BC0
4G (LTE) FDD-LTE: B1/B3/ B5/B7/B8
TD-LTE: B38/B39/B40/B41(2555-2655MHz)
Speed HSPA, LTE
Kamera Kamera Belakang 13.00 MP
Kamera Depan 5.00 MP
Lainnya Fitur Wi-Fi , Hotspot/Tethering , GPS , Bluetooth , Infrared , Flash , Fingerprint Scanner , 3.5mm Headphone Jack
Ukuran Dimensi 151 x 76 x 8.35 mm
Berat 175 g",https://ecs7.tokopedia.net/img/cache/700/VqbcmM/2020/10/20/d6e68e89-eab7-4739-9c46-6ce925e33bcf.jpg.webp,Rp1.018.000,No rate
74,hp jadul dijual (lepas hobby),"Lepas hobby, bisa untuk pameran display atau nostalgia saja. Ada 225pcs total, dulu beli 125jt, jual 75jt saja",https://ecs7.tokopedia.net/img/cache/700/product-1/2020/4/28/1017921/1017921_995cffaf-10cf-4697-b665-86db076850aa_1500_1500.jpg.webp,Rp75.000.000,No rate
75,Samsung j1 2016,"samsung j1 2016
unit bekas
hp saja
unit boros batrai",https://ecs7.tokopedia.net/img/cache/700/VqbcmM/2020/10/28/889df333-0a1d-4567-9acf-bdccdc54bbab.jpg.webp,Rp350.000,No rate
76,"MAXTRON P12I 12000MAH PHONE 100% ORIGINAL GARANSI RESMI - P12i, Hijau","MAXTRON P12i 100% ORIGINAL GARANSI RESMI 1 TAHUN

Spesifikasi :
- LAYAR : 2,4""
- DUAL SIM GSM ON
- BIG SPEAKER
- BLUETOOTH SPEAKER
- POWERBANK
- BATT 12000mAh

FITUR :
Camera, FM Radio, Bluetooth, Torch, MP3/MP4, Slot Micro SD",https://ecs7.tokopedia.net/img/cache/700/VqbcmM/2020/11/4/3f2278b7-c7b6-4a95-b58a-a45dfe40f7f4.jpg.webp,Rp230.000,4.9
77,"XIAOMI REDMI 9C RAM 3/32GB 4/64GB - GARANSI RESMI - Orange, 4GB 64GB","Spesifikasi lengkap:
Layar
IPS 6,53 inci HD Plus (1.600 x 720 piksel, 20:9 aspect ratio, IPS LCD
System-on-Chip
MediaTek Helio G35
CPU dan GPU

CPU: octa-core 2.3GHz, GPU: PowerVR GE8320
RAM 3GB + ROM 32GB

Kartu SIM dan MicroSD
Dual SIM (Nano) + MicroSD
Kamera Depan
5 MP (f/2.2)

Kamera Belakang
Kamera utama 13 MP (wide, f/2.2)
Kamera makro 2 MP (f/2.4)
Kamera depth sensor 2 MP (f/2.4)
Sistem Operasi
Android 10, MIUI 12
Baterai
5.000 mAh, charging 10 Watt
Konektivitas
Micro USB, jack audio 3.55 mm, Bluetooth 5.0, fingerprint scanner (di punggung)",https://ecs7.tokopedia.net/img/cache/700/VqbcmM/2020/10/7/5e7ed8bd-ab6f-47bd-ab9c-ec0f878b9956.jpg.webp,Rp1.630.000,5
78,vivo v17 pro,"Vivo v17 pro Fullset
Ram 8/128gb
minus : backdor retak kaya di foto
fisik lumayan mulus 95/97%
harga pass aja",https://ecs7.tokopedia.net/img/cache/700/VqbcmM/2020/10/30/02045c05-c369-4059-ad04-3eab605377ab.jpg.webp,Rp2.800.000,No rate
79,OPPO F9 4/64GB&6/64GB - RAM 4 GB,"OPPO F9 RAM 6/64GB GARANSI TOKO 1 TAHUN

Garansi VOID/tidak berlaku apabila:
- Kerusakan di akibatkan oleh kesalahan user seperti tersiram cairan dan terjatuh / terbanting.
- Kerusakan di akibatkan oleh penggunaan kasar seperti, membuka kasar/paksa slot sim sehingga membuat rusak mesin bagian sim card, dll.
- Lecet yg terjadi karena pemakaian sehari hari
- LCD Retak / Pecah
- Handphone sudah pernah dibongkar ataupun diperbaiki sendiri
- Garansi tidak berlaku jika human error

KETERANGAN:
- Bila barang berkendala bisa hubungi kami
- Barang berkendala akan mendapat garansi perbaikan
- Pengembalian dana hanya bisa dilakukan selama pesanan belum selesai di Tokopedia,jika pesanan telah selesai tidak bisa refund dana
- Baca aturan retur dgn seksama melakukan pengembalian
- Membeli artinya setuju dgn aturan yg ada

Operating System ColorOS 5.2, based on Android 8.1
Processor 64 Bit, 8 Core - Mediatek Helio P60 2.0 Ghz
GPU ARM Mali-G72 MP3 800MHz
RAM 4 GB
RAM 6 GB
Storage 64 GB (Support microSD card up to 256 GB)
Battery 3500mAh（TYP）3415mAh（MIN）

Display
Size 6.3 inches, 19.5:9 Aspect Ratio
Resolution 2340 x 1080
Colors 16 million colors

Camera
Sensor Type CMOS
Front sensor 25MP Sensor HDR
Aperture Front: F2.0
Rear sensor 16 MP + 2 MP
Aperture Rear: F1.8 + F2.4
Video Mode: 1080P, 720P

Connectivity
SIM Card Type Two 4G VoLTE slots
Sound effect type Dirac
GPS Supported
Bluetooth Supported
Wi-Fi Supported
NFC Not available
OTG Supported
Sensors LightSensor,G-sensor/Accelerationsensor, Magnetic induction, Proximity Sensor",https://ecs7.tokopedia.net/img/cache/700/product-1/2020/10/27/115236388/115236388_024e50d4-3608-4551-8183-af126f26f3e4_800_800.webp,Rp1.699.000,3.7
80,Xiaomi Redmi Note 9 4/64 GB Garansi Resmi - Hijau,"Ready Stok Red Grey Green dan White *11 November 2020


Tambahan extra bubble dan kardus
https://www.tokopedia.com/gudang-hp/kardus-bubble-extra-packing

SIM Dual SIM (Nano-SIM, dual stand-by)
Size 6.53 inches, 104.7 cm2 (~83.5% screen-to-body ratio)
PLATFORM OS Android 10, MIUI 11
Chipset MediaTek Helio G85 (12nm)
CPU Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55)
GPU Mali-G52 MC2
Internal 64GB 4GB RAM
MAIN CAMERA Quad 48 MP,
8 MP,
2 MP,
2 MP,
SELFIE CAMERA Single 13 MP,
BATTERY Non-removable Li-Po 5020 mAh battery
Charging Fast charging 18W",https://ecs7.tokopedia.net/img/cache/700/product-1/2020/6/18/2608727/2608727_4d9f9da3-6cf7-4c3b-9709-3550ca400a5b_800_800.webp,Rp2.218.000,4.9
81,SAMSUNG GALAXY A51 8/128 GB GARANSI RESMI SEIN - Hitam,"SLAMA IKLAN MASIH BUKA STOKAN SLALU READY SILAKAN DI ORDER KAMI AKAN PROSES KIRIM.THX

GARANSI RESMI 1 TAHUN SEIN
WARNA = BLACK/WHITE/BLUE/HAZE CRUSH SILVER

Technology
GSM / HSPA / LTE
BODY
Dimensions 158.5 x 73.6 x 7.9 mm (6.24 x 2.90 x 0.31 in)
Weight 172 g (6.07 oz)
Build Glass front (Gorilla Glass 3), plastic back, plastic frameSIMSingle SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)
DISPLAY
Type Super AMOLED capacitive touchscreen, 16M colors
Size 6.5 inches, 102.0 cm2 (~87.4% screen-to-body ratio)
Resolution 1080 x 2400 pixels, 20:9 ratio (~405 ppi density)
Protection Corning Gorilla Glass 3

PLATFORM
OS Android 10.0; One UI 2
Chipset Exynos 9611 (10nm)
CPU Octa-core (4x2.3 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53)
GPU Mali-G72 MP3

MEMORY
Card slot microSD, up to 1 TB (dedicated slot)
Internal 128GB 8GB RAM

CAMERA
Quad 48 MP, f/2.0, 26mm (wide), 1/2.0"", 0.8µm, PDAF
12 MP, f/2.2, 13mm (ultrawide), 1.12µm
5 MP, f/2.4, 40mm (telephoto), dedicated macro camera
5 MP, f/2.2, (wide), 1/5.0"", 1.12µm, depth sensor
Features LED flash, panorama, HDR
Video 2160p@30fps, 1080p@30/60/120fps; gyro-EIS

SELFIE CAMERA
Single 32 MP, f/2.2, 26mm (wide), 1/2.8"", 0.8µm
Features HDR
Video 1080p@30fps

SOUND
Loudspeaker Yes
3.5mm jack Yes Active noise cancellation with dedicated mic

COMMS
WLAN Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspotBluetooth5.0, A2DP, LE
GPS Yes, with A-GPS, GLONASS, GALILEO, BDS
NFC Yes
Radio FM radio
USB 2.0, Type-C 1.0 reversible connector, USB On-The-Go

FEATURES
Sensors Fingerprint (under display, optical), accelerometer, gyro, proximity, compass ANT+
BATTERY Non-removable Li-Po 4000 mAh battery",https://ecs7.tokopedia.net/img/cache/700/product-1/2020/3/29/1193946/1193946_8ebe5ad9-336c-4b21-823c-c2fe53c4eeec_2048_2048.jpg.webp,Rp4.275.000,4.9
82,OPPO A12 RAM 3/32 GB GARANSI RESMI OPPO INDONESIA - demo tanpa dus,"NEW ARRIVAL OPPO A12 RAM 3/32 GB GARANSI RESMI OPPO INDONESIA

BONUS :
1. IRING
2. GURITA
3. SOFTCASE ( BAWAAN )
4. ANTI GORES ( BAWAAN )
5. KARTU PERDANA
6. WATERPROOF CASE

Warna : Black; Blue

SPESIFIKASI :

Dimensi : 155.9mm*75.5mm*8.3mm
Bobot : 165g
Layar : 6.22”Waterdrop screen；Screen-to-body ratio: 88.3%； 1520×720(HD+)
Prosesor : MTK6765 (P35) Octacore 2.3 Ghz
OS : Android 9.0；ColorOS 6.1
Memori : 3GB/32GB
Kamera Belakang : 13MP Kamera Utama+ 2MP Bokeh
Kamera Depan : 5MP
Jack : Micro-USB；Earphone jack：3.5mm
Baterai : 4230mAh
Keamanan : Fingerprint + Facial Unlock

KETERANGAN:

Barang akan kita open box sebelum kirim. untuk ambil Kartu garansi,
jadi jangan komplain. kenapa ga segel?

Fungsinya kami wajib setor kartu garansi untuk pihak OPPO supaya bila terjadi
sesuatu dengan HP maka bisa langsung claim di semua SERVICE CENTER OPPO
INDONESIA.

SEBELUM PESAN CEK DULU YA GAN WARNA NYA JANGAN SALAH KLIK. KARENA TIAP WARNA
SUKA BEDA HARGA TERGANTUNG DARI KONDISI BARANG.",https://ecs7.tokopedia.net/img/cache/700/product-1/2020/4/17/6213794/6213794_fac7514f-7c6c-4090-a894-7110705a8261_1080_1080.jpg.webp,Rp1.419.900,4.9
83,OPPO Reno 4 + GIFTBOX RAM 8GB ROM 128GB [ 8/128 ]GB Garansi Resmi - Hitam,"OPPO Reno 4 RAM 8GB INTERNAL 128GB
Warna : Biru dan Hitam
Setiap Pembeli OPPO Reno 4 akan mendapatkan Gift Box ( Earphone Bluetooth, merk tidak mengikat ) Selama persediaan masih ada.

Promo tanggal 15 dan 16 November mendapatkan Gift Box OASE ( Bluetooth Earphone dan Smart Band ) dengan memilih varian SEGEL+BOX OASE. Selain itu kakak akan mendapatkan kondisi dus dan kartu garansi masih utuh.

WAJIB DIBACA TERLEBIH DAHULU YA KAK.
* Barang Baru Garansi Resmi Oppo
* Garansi 1 tahun dr tanggal pembelian.
* Kartu Garansi sudah diambil dan dikembalikan ke oppo untuk registrasi garansinya.
* Klaim kerusakan ke service center oppo cukup bawa dusnya atau hp nya saja sudah bisa.
* Harga se waktu waktu bisa berubah.
* Segel kondisi sudah terbuka karena diharuskan mengambil kartu garansi. Jika ingin di wrapping ulang bisa membeli juga biaya utk wrapping. Kita tidak wrapping ulang karena memakan waktu lama untuk wrapping ulang. Biaya Wrapping 1 dus Rp.5000

https://www.tokopedia.com/ldnioofficial/plastick-packing-warppack-ulang

Jika sudah setuju dengan ketentuan diatas, silahkan membeli dan Happy Shopping ^^

IN THE BOX
OPPO Reno 4 *1
Adapter*1
Earphone*1
USB Cable*1
Important Info. Booklet with Warranty Card *1
Quick Start Guide *1
SIM Card Tool *1
Protective Film, pre-applied *1
Case *1",https://ecs7.tokopedia.net/img/cache/700/product-1/2020/8/21/7393715/7393715_75afb844-d812-4874-8e02-a3b7c15584bc_1080_1080.webp,Rp4.499.000,4.9
84,SAMSUNG GALAXY M31 6/128GB GARANSI RESMI - Hitam,"Berikut Spesifikasi secara garis besar, lebih lengkapnya lagi bisa cari di internet :

Network : GSM / HSPA / LTE
SIM : Dual SIM (Nano-SIM, dual stand-by)
Display : Super AMOLED 6.4 inches, Protection Corning Gorilla Glass 3
Platform : OS Android 10.0; One UI 2.0
Chipset : Exynos 9611 (10nm) Octa-core
GPU Mali-G72 MP3
Memory : Internal 128GB 6GB RAM
Main Camera : Triple 64 MP + 8 MP + 5 MP + 5 MP.
Selfie camera : Single 32 MP.
Comms : USB 2.0, Type-C 1.0 reversible connector
Battery : Non-removable Li-Po 6000 mAh.
Fast charging 15W

- Untuk tambah lebih aman lagi bisa menggunakan packing kardus + xtra bubble sebagai pengganti packing kayu : https://www.tokopedia.com/gawaimart/packing-kardus-xtra-bubble-go-green-ramah-lingkungan
Note : kami tidak menerima komplainan tukar barang apabila barang sampai ternyata dus ada penyok di karenakan ekspedisi apabila tidak menggunakan packing kardus.

Untuk Accesories bisa di beli melalui link berikut ini :
- Tempred Glass : https://www.tokopedia.com/gawaimart/tempered-glass-full-layar-list-warna
- Antigores Hyrogell : https://www.tokopedia.com/gawaimart/screen-protector-hydrogel-semua-type-handphone
Sebelum beli harap tanyakan ketersediaannya dulu.

Note :
- Untuk barang resmi sudah tidak memakai kartu garansi lagi, garansi sudah langsung terdaftar secara otomatis terdaftar online, claim garansi cukup bawa handphonenya ke service center resminya dan harap di simpan nota pembelian dari kami untuk sewaktu waktu bila di perlukan.
- Harap memesan di klik varian warna sesuai dengan warna pilihannya jangan memesan warna dengan mencantumin di catatannya kalau tidak akan kami kirim sesuai dengan warna yang di klik.
- Syarat syarat retur barang apabila di terima bermasalah silahkan baca dulu ketentuan toko kami di catatan toko : Kebijakan Pengembalian Produk.
- Ongkir PP Retur barang di tanggung pembeli.",https://ecs7.tokopedia.net/img/cache/700/VqbcmM/2020/11/11/09615780-f8a1-4fa5-b573-eaf2bbe17859.jpg.webp,Rp3.299.000,4.9
85,SAMSUNG GALAXY A51 8/128 (RAM 8GB/128GB) 2020 GARANSI RESMI SEGEL - Hitam,"Tersedia warna:
HITAM 8GB- PUTIH 8GB- BIRU 8GB - (RAM 8GB/128GB SUPPORT NFC !!)

link versi 6GB : https://www.tokopedia.com/samuderasports/samsung-galaxy-a51-6-128-ram-6gb-128gb-2020-garansi-resmi-segel

Free Tempered Glass selama persediaan masih ada!! Softcase sudah ada di boxnya!!
GARANSI RESMI SEIN SAMSUNG INDONESIA 1 Tahun (bisa klaim di Indonesia)
Kartu Garansi ada di salah satu halaman buku panduan singkat.

KIRIM SETIAP HARI ( SENIN - MINGGU )
READY GOJEK/GRAB SEKARANG !!
Sameday sebelum - jam 3 SORE (Gosend) jam 4 SORE (Grab) jangan mepet2
Instan sebelum - jam 5 SORE (Gosend) Jam 6 SORE (Grab) jangan mepet2

JNE/J&T DIKIRIM HARI YANG SAMA UNTUK PESANAN
SEBELUM JAM 6 SORE (Senin-Jumat)
SEBELUM JAM 2 SORE (SABTU-MINGGU/LIBUR)

Spesifikasi :
Ukuran layar:6.5inci,1080 x 2400 pixels,Super AMOLED capacitive touchscreen, 16M colors

Memori: RAM 8 GB, ROM 128 GB, MicroSD up to 512GB

Sistem operasi:Android 10.0; One UI 2

CPU:Exynos 9611 (10nm)Octa-core (4x2.3 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53)

GPU:Mali-G72 MP3

Kamera: Quad 48 MP, f/2.0; 12 MP, f/2.2; 5 MP, f/2.4; 5 MP, f/2.2, depan32 MP, f/2.2

SIM: Dual SIM (Nano-SIM)

Baterai:Non-removable Li-Po 4000 mAh

Berat:172gram

Garansi Resmi

#galaxy #samsunggalaxya51 #galaxya51 #a51 #samsunga51",https://ecs7.tokopedia.net/img/cache/700/product-1/2020/9/14/4505838/4505838_2606445e-020d-4ca0-9250-b059597095af_943_943.webp,Rp4.275.000,5
